product_code_or_sku,orders,revenue,qty_sold,Date
NLE5SP_5DT_SA,3,51.6,3,2024-01-24
NLE5SP_6DBK_E45,1,62.96,2,2024-01-24
NLE5SP_6DT_LB,2,65.95,5,2024-01-24
NLE5SP_6DBK_24,2,69.96,2,2024-01-24
NLE5SP_6DBK_E90,1,39.56,1,2024-01-24
NLE5SP_6DVL_E45,0,0.0,0,2024-01-24
NLE5SB_36072M,0,0.0,0,2024-01-24
NLE5SA_8115,0,0.0,0,2024-01-24
NLE5SA_8116,0,0.0,0,2024-01-24
NLE5RU_100S,0,0.0,0,2024-01-24
NLE5SP_6DT_VC,4,113.3,4,2024-01-24
NLE5SE_6UT_48,0,0.0,0,2024-01-24
NLE5CF_LGL,0,0.0,0,2024-01-25
NLE5RU_97S,0,0.0,0,2024-01-25
NLE5RU_100S,0,0.0,0,2024-01-25
NLE5CO_55300_20,1,1.99,1,2024-01-25
NLE5UM_6150,1,7.98,2,2024-01-25
NLE5AS_335CL_C24,1,9.88,1,2024-01-25
NLE5SP_5DT_SA,2,25.8,2,2024-01-25
NLE5SP_8DT_VC,0,0.0,0,2024-01-25
NLE5SA_8116,2,35.78,2,2024-01-25
NLE5SP_6DVL_E45,1,185.12,2,2024-01-25
NLE5SP_6DVL_46TA,1,212.96,1,2024-01-25
NLE5SP_6DT_CS11,1,241.35,1,2024-01-25
NLE5SP_6DT_36SS,1,268.94,1,2024-01-25
NLE5SP_6DVL_68TA,1,282.56,1,2024-01-25
NLE5SP_6DVL_AD,2,125.64,2,2024-01-25
NLE5NC_1443,2,49.98,2,2024-01-25
NLE5SP_6DVL_ADWD,1,85.9,1,2024-01-25
NLE5SP_6DT_VC,2,113.3,2,2024-01-25
NLE5SP_8DBK_48SS,0,0.0,0,2024-01-25
NLE5SP_6DT_XRS,1,0.0,1,2024-01-25
NLE5SP_6DVL_ADC,0,0.0,0,2024-01-25
NLE5SP_6DVL_ADT,2,0.0,2,2024-01-25
NLE5SP_6DVL_48,1,359.44,2,2024-01-25
NLE5SP_6DT_60SSCF,1,475.0,1,2024-01-25
NLE5SP_6DP_36SSCF,1,565.4,2,2024-01-25
NLE5SP_6DT_60CF,1,669.08,2,2024-01-25
NLE5SB_36072M,0,0.0,0,2024-01-25
NLE5SA_8115,0,0.0,0,2024-01-25
NLE5SP_6DT_LB,0,0.0,0,2024-01-25
NLE5SE_6UT_48,0,0.0,0,2024-01-25
NLE5SP_6DBK_TL,0,0.0,0,2024-01-25
NLE5SP_5DT_SC,1,0.0,1,2024-01-25
NLE5SP_6DBK_48,0,0.0,0,2024-01-25
NLE5SP_6DBK_48SS,0,0.0,0,2024-01-25
NLE5SP_6DBK_AD,0,0.0,0,2024-01-25
NLE5SP_6DBK_DS,0,0.0,0,2024-01-25
NLE5SP_6DBK_E45,0,0.0,0,2024-01-25
NLE5SP_6DBK_E90,0,0.0,0,2024-01-25
NLE5SP_6DT_48SS,0,0.0,0,2024-01-25
NLE5SP_6DT_F6,1,0.0,1,2024-01-25
NLE5SP_6DT_FC,0,0.0,0,2024-01-25
NLE5SP_6DP_XRB,0,0.0,0,2024-01-25
NLE5SP_6DP_VC,1,0.0,1,2024-01-25
NLE5SP_6DP_SC,1,0.0,1,2024-01-25
NLE5SE_6UT_48,0,0.0,0,2024-01-26
NLE5RU_100S,0,0.0,0,2024-01-26
NLE5SB_36048M,0,0.0,0,2024-01-26
NLE5SP_6DBK_TL,0,0.0,0,2024-01-26
NLE5SP_5DT_SA,1,0.0,1,2024-01-26
NLE5SP_5DT_SC,0,0.0,0,2024-01-26
NLE5SP_6DBK_24,0,0.0,0,2024-01-26
NLE5SP_6DBK_48SS,0,0.0,0,2024-01-26
NLE5SP_6DBK_DS,0,0.0,0,2024-01-26
NLE5SP_6DBK_E45,0,0.0,0,2024-01-26
NLE5SP_6DT_48SS,0,0.0,0,2024-01-26
NLE5SP_6DT_60CF,0,0.0,0,2024-01-26
NLE5SP_6DT_CS11,0,0.0,0,2024-01-26
NLE5SP_6DT_LB,0,0.0,0,2024-01-26
NLE5SP_6DT_XRS,0,0.0,0,2024-01-26
NLE5SP_6DP_36SSCF,0,0.0,0,2024-01-26
NLE5SP_6DP_SC,1,0.0,1,2024-01-26
NLE5SP_6DP_VC,1,0.0,1,2024-01-26
NLE5SP_6DP_XRB,0,0.0,0,2024-01-26
NLE5RU_97S,0,0.0,0,2024-01-26
NLE5SB_36072M,1,96.95,5,2024-01-26
NLE5SP_6DT_VC,1,113.3,1,2024-01-26
NLE5CF_LGL,1,200.0,1,2024-01-26
NLE5CO_55300_20,1,1.99,1,2024-01-26
NLE5AS_335CL_C24,1,9.88,1,2024-01-26
NLE5NC_1443,1,24.99,1,2024-01-26
NLE5SP_6DBK_AD,1,27.9,1,2024-01-26
NLE5SP_6DBK_E90,1,39.56,1,2024-01-26
NLE5SP_6DVL_AD,1,62.82,1,2024-01-26
NLE5SP_6DT_FC,1,65.7,1,2024-01-26
NLE5SA_8115,0,0.0,0,2024-01-26
NLE5SP_6DT_36SS,1,268.94,1,2024-01-26
NLE5SP_6DVL_68TA,1,282.56,1,2024-01-26
NLE5SP_6DBK_48,3,412.72,7,2024-01-26
NLE5SP_6DVL_48,1,539.16,3,2024-01-26
NLE5SP_8DBK_48SS,0,0.0,0,2024-01-26
NLE5SP_6DVL_46TA,0,0.0,0,2024-01-26
NLE5SP_6DVL_ADC,0,0.0,0,2024-01-26
NLE5SP_6DVL_ADT,0,0.0,0,2024-01-26
NLE5SP_6DVL_ADWD,0,0.0,0,2024-01-26
NLE5SP_6DVL_E45,0,0.0,0,2024-01-26
NLE5SP_8DT_VC,2,0.0,2,2024-01-26
NLE5SP_6DT_60SSCF,0,0.0,0,2024-01-26
NLE5UM_6150,0,0.0,0,2024-01-26
NLE5IM_BM0110,0,0.0,0,2024-01-26
NLE5RU_100S,0,0.0,0,2024-01-27
NLE5RU_97S,0,0.0,0,2024-01-27
NLE5IM_BM0110,0,0.0,0,2024-01-27
NLE5SP_6DBK_E90,0,0.0,0,2024-01-27
NLE5SP_6DBK_E45,0,0.0,0,2024-01-27
NLE5SP_6DBK_DS,0,0.0,0,2024-01-27
NLE5SP_6DBK_AD,0,0.0,0,2024-01-27
NLE5SP_6DBK_48SS,0,0.0,0,2024-01-27
NLE5SP_6DBK_48,0,0.0,0,2024-01-27
NLE5SP_6DBK_24,0,0.0,0,2024-01-27
NLE5SP_5DT_SC,0,0.0,0,2024-01-27
NLE5SP_5DT_SA,0,0.0,0,2024-01-27
NLE5SA_8116,0,0.0,0,2024-01-27
NLE5SC_SUPERCEDAR,0,0.0,0,2024-01-27
NLE5SB_36048M,0,0.0,0,2024-01-27
NLE5SE_6UT_48,0,0.0,0,2024-01-27
NLE5SP_6DT_VC,0,0.0,0,2024-01-27
NLE5SP_6DT_XRS,0,0.0,0,2024-01-27
NLE5SP_6DVL_46TA,0,0.0,0,2024-01-27
NLE5SP_6DVL_AD,0,0.0,0,2024-01-27
NLE5SP_6DVL_ADC,0,0.0,0,2024-01-27
NLE5SP_6DVL_ADT,0,0.0,0,2024-01-27
NLE5SP_6DVL_ADWD,0,0.0,0,2024-01-27
NLE5SP_6DT_LB,0,0.0,0,2024-01-27
NLE5SP_6DT_48SS,0,0.0,0,2024-01-27
NLE5SP_6DT_60CF,0,0.0,0,2024-01-27
NLE5SP_6DT_CS11,0,0.0,0,2024-01-27
NLE5SP_6DT_F6,0,0.0,0,2024-01-27
NLE5SP_6DT_FC,0,0.0,0,2024-01-27
NLE5SP_6DVL_E45,0,0.0,0,2024-01-27
NLE5SP_8DBK_48SS,0,0.0,0,2024-01-27
NLE5SP_6DP_SC,0,0.0,0,2024-01-27
NLE5SP_6DP_VC,0,0.0,0,2024-01-27
NLE5SP_6DP_XRB,0,0.0,0,2024-01-27
NLE5SP_6DVL_48,1,179.72,1,2024-01-27
NLE5CF_LGL,1,200.0,1,2024-01-27
NLE5SP_6DT_36SS,1,268.94,1,2024-01-27
NLE5SP_6DVL_68TA,1,282.56,1,2024-01-27
NLE5SP_6DP_36SSCF,1,282.7,1,2024-01-27
NLE5SP_6DBK_TL,1,122.06,1,2024-01-27
NLE5SP_8DT_VC,0,0.0,0,2024-01-27
NLE5UM_6150,1,15.96,4,2024-01-27
NLE5SB_36072M,1,38.78,2,2024-01-27
NLE5NC_1443,2,49.98,2,2024-01-27
NLE5SP_6DT_60SSCF,0,0.0,0,2024-01-27
NLE5CO_55300_20,0,0.0,0,2024-01-28
NLE5AS_335CL_C24,0,0.0,0,2024-01-28
NLE5NC_1443,0,0.0,0,2024-01-28
NLE5SP_6DT_60SSCF,0,0.0,0,2024-01-28
NLE5SP_6DT_LB,0,0.0,0,2024-01-28
NLE5SP_6DT_FC,0,0.0,0,2024-01-28
NLE5SP_6DVL_AD,0,0.0,0,2024-01-28
NLE5SP_6DVL_ADT,0,0.0,0,2024-01-28
NLE5SP_6DVL_E45,0,0.0,0,2024-01-28
NLE5SP_6DP_XRB,0,0.0,0,2024-01-28
NLE5SP_6DT_CS11,0,0.0,0,2024-01-28
NLE5SP_6DT_60CF,0,0.0,0,2024-01-28
NLE5SP_8DBK_48SS,0,0.0,0,2024-01-28
NLE5SP_6DP_VC,0,0.0,0,2024-01-28
NLE5SP_6DBK_DS,0,0.0,0,2024-01-28
NLE5SP_6DBK_E45,0,0.0,0,2024-01-28
NLE5SP_6DBK_TL,0,0.0,0,2024-01-28
NLE5SP_6DP_36SSCF,0,0.0,0,2024-01-28
NLE5SP_6DP_SC,0,0.0,0,2024-01-28
NLE5SP_8DT_VC,0,0.0,0,2024-01-28
NLE5UM_6150,0,0.0,0,2024-01-28
NLE5SP_6DT_VC,3,226.6,3,2024-01-28
NLE5SP_6DVL_46TA,1,212.96,1,2024-01-28
NLE5CF_LGL,1,200.0,1,2024-01-28
NLE5SP_6DT_XRS,2,156.1,2,2024-01-28
NLE5SP_6DT_F6,2,147.67,2,2024-01-28
NLE5SP_6DVL_48,1,179.72,1,2024-01-28
NLE5SP_6DT_48SS,1,346.28,1,2024-01-28
NLE5SP_6DVL_68TA,1,548.16,2,2024-01-28
NLE5SP_6DT_36SS,2,537.88,2,2024-01-28
NLE5SP_6DVL_ADC,2,40.64,2,2024-01-28
NLE5SP_6DBK_E90,1,39.56,1,2024-01-28
NLE5SP_6DBK_AD,1,27.9,1,2024-01-28
NLE5SP_5DT_SA,1,25.8,1,2024-01-28
NLE5SP_6DVL_ADWD,1,85.9,1,2024-01-28
NLE5SP_6DBK_48SS,1,85.85,1,2024-01-28
NLE5SP_6DBK_24,2,69.96,2,2024-01-28
NLE5SP_5DT_SC,3,63.72,4,2024-01-28
NLE5SP_6DBK_48,1,58.96,1,2024-01-28
NLE5SB_36048M,0,0.0,0,2024-01-28
NLE5SB_36072M,0,0.0,0,2024-01-28
NLE5SC_SUPERCEDAR,0,0.0,0,2024-01-28
NLE5SA_8115,0,0.0,0,2024-01-28
NLE5RU_97S,0,0.0,0,2024-01-28
NLE5RU_100S,0,0.0,0,2024-01-28
NLE5SE_6UT_48,0,0.0,0,2024-01-28
NLE5SP_6DVL_ADT,2,148.96,2,2024-01-29
NLE5SP_6DT_XRS,2,156.1,2,2024-01-29
NLE5SP_8DT_VC,2,175.76,2,2024-01-29
NLE5SP_6DT_LB,1,89.46,7,2024-01-29
NLE5SP_6DT_VC,3,113.3,3,2024-01-29
NLE5SP_6DT_60SSCF,1,475.0,1,2024-01-29
NLE5SP_6DT_36SS,1,521.74,2,2024-01-29
NLE5SP_6DBK_48SS,3,421.51,5,2024-01-29
NLE5SP_6DVL_46TA,1,212.96,1,2024-01-29
NLE5SP_6DT_CS11,2,241.35,2,2024-01-29
NLE5SP_6DBK_TL,1,244.12,2,2024-01-29
NLE5SP_6DP_36SSCF,1,282.7,1,2024-01-29
NLE5SP_6DP_VC,4,290.07,4,2024-01-29
NLE5AS_335CL_C24,0,0.0,0,2024-01-29
NLE5CF_LGL,0,0.0,0,2024-01-29
NLE5CO_55300_20,0,0.0,0,2024-01-29
NLE5IM_BM0110,0,0.0,0,2024-01-29
SFTEYSG1000025645,0,0.0,0,2024-01-29
NLE5UM_6150,0,0.0,0,2024-01-29
NLE5SP_6DBK_48,0,0.0,0,2024-01-29
NLE5SP_6DBK_DS,0,0.0,0,2024-01-29
NLE5SP_6DBK_E45,0,0.0,0,2024-01-29
NLE5SP_6DP_XRB,0,0.0,0,2024-01-29
NLE5SP_6DT_48SS,0,0.0,0,2024-01-29
NLE5SP_6DT_60CF,0,0.0,0,2024-01-29
NLE5SP_5DT_SA,1,25.8,1,2024-01-29
NLE5SP_6DBK_24,1,34.98,1,2024-01-29
NLE5SP_6DBK_E90,1,39.56,1,2024-01-29
NLE5SP_6DVL_ADC,1,40.64,1,2024-01-29
NLE5NC_1443,2,49.98,2,2024-01-29
NLE5SP_6DBK_AD,2,55.8,2,2024-01-29
NLE5SP_6DVL_AD,1,62.82,1,2024-01-29
NLE5SP_5DT_SC,2,21.24,2,2024-01-29
NLE5SP_6DP_SC,2,21.06,2,2024-01-29
NLE5SP_6DVL_48,0,0.0,0,2024-01-29
NLE5SP_6DVL_68TA,0,0.0,0,2024-01-29
NLE5SP_6DVL_ADWD,0,0.0,0,2024-01-29
NLE5SP_6DVL_E45,0,0.0,0,2024-01-29
NLE5SP_6DT_F6,0,0.0,0,2024-01-29
NLE5SP_6DT_FC,1,0.0,1,2024-01-29
NLE5SP_8DBK_48SS,0,0.0,0,2024-01-29
NLE5SB_36048M,0,0.0,0,2024-01-29
NLE5SC_SUPERCEDAR,0,0.0,0,2024-01-29
NLE5SE_6UT_48,0,0.0,0,2024-01-29
NLE5SA_8116,0,0.0,0,2024-01-29
NLE5SA_8115,0,0.0,0,2024-01-29
NLE5RU_100S,0,0.0,0,2024-01-29
NLE5RU_97S,0,0.0,0,2024-01-29
NLE5SB_36072M,0,0.0,0,2024-01-30
NLE5SE_6UT_48,0,0.0,0,2024-01-30
NLE5SA_8115,0,0.0,0,2024-01-30
NLE5SA_8116,0,0.0,0,2024-01-30
NLE5SP_8DT_VC,1,0.0,1,2024-01-30
NLE5SP_6DP_36SSCF,0,0.0,0,2024-01-30
NLE5SP_6DT_CS11,0,0.0,0,2024-01-30
NLE5SP_6DT_36SS,0,0.0,0,2024-01-30
NLE5SP_6DT_FC,0,0.0,0,2024-01-30
NLE5SP_6DP_SC,0,0.0,0,2024-01-30
NLE5SP_6DP_VC,0,0.0,0,2024-01-30
NLE5SP_6DP_XRB,0,0.0,0,2024-01-30
NLE5SP_6DT_LB,0,0.0,0,2024-01-30
NLE5SP_6DT_VC,2,0.0,2,2024-01-30
NLE5SP_6DT_XRS,0,0.0,0,2024-01-30
NLE5SP_6DVL_46TA,0,0.0,0,2024-01-30
NLE5SP_6DVL_48,0,0.0,0,2024-01-30
NLE5SP_6DVL_68TA,0,0.0,0,2024-01-30
NLE5SP_6DVL_AD,0,0.0,0,2024-01-30
NLE5SP_6DVL_ADT,1,0.0,1,2024-01-30
NLE5SP_6DVL_ADWD,0,0.0,0,2024-01-30
NLE5SP_6DBK_48,0,0.0,0,2024-01-30
NLE5SP_5DT_SC,2,0.0,2,2024-01-30
NLE5SP_5DT_SA,2,0.0,2,2024-01-30
NLE5SP_6DBK_48SS,0,0.0,0,2024-01-30
NLE5SP_6DBK_AD,0,0.0,0,2024-01-30
NLE5SP_6DBK_E45,0,0.0,0,2024-01-30
NLE5SP_6DBK_DS,0,0.0,0,2024-01-30
NLE5IM_BM0110,0,0.0,0,2024-01-30
NLE5SP_6DVL_ADC,3,81.28,3,2024-01-30
NLE5SP_8DBK_48SS,1,85.64,1,2024-01-30
NLE5SP_6DVL_E45,1,92.56,1,2024-01-30
NLE5SP_6DBK_24,1,67.86,2,2024-01-30
NLE5RU_97S,1,15.84,4,2024-01-30
NLE5SP_6DBK_E90,1,39.56,1,2024-01-30
NLE5NC_1443,2,49.98,2,2024-01-30
NLE5SP_6DT_60SSCF,1,475.0,1,2024-01-30
NLE5SP_6DT_60CF,1,669.08,2,2024-01-30
NLE5SP_6DT_48SS,1,1007.67,3,2024-01-30
NLE5SP_6DBK_TL,2,244.12,2,2024-01-30
NLE5UM_6150,0,0.0,0,2024-01-30
NLE5AS_335CL_C24,0,0.0,0,2024-01-30
NLE5CF_LGL,0,0.0,0,2024-01-30
NLE5CO_55300_20,0,0.0,0,2024-01-30
NLE5NC_1443,0,0.0,0,2024-01-31
NLE5SP_6DBK_E45,0,0.0,0,2024-01-31
NLE5SP_6DBK_DS,0,0.0,0,2024-01-31
NLE5SP_6DBK_48SS,0,0.0,0,2024-01-31
NLE5SB_36072M,0,0.0,0,2024-01-31
NLE5SA_8116,0,0.0,0,2024-01-31
NLE5SA_8115,0,0.0,0,2024-01-31
NLE5SE_6UT_48,0,0.0,0,2024-01-31
NLE5SP_6DT_48SS,0,0.0,0,2024-01-31
NLE5SP_6DT_F6,0,0.0,0,2024-01-31
NLE5SP_6DP_XRB,0,0.0,0,2024-01-31
NLE5SP_6DP_SC,0,0.0,0,2024-01-31
NLE5SP_6DVL_48,0,0.0,0,2024-01-31
NLE5SP_6DVL_68TA,0,0.0,0,2024-01-31
NLE5SP_6DVL_ADT,0,0.0,0,2024-01-31
NLE5SP_6DVL_ADWD,0,0.0,0,2024-01-31
NLE5SP_6DVL_E45,0,0.0,0,2024-01-31
NLE5UM_6150,0,0.0,0,2024-01-31
NLE5SP_6DP_VC,1,96.69,1,2024-01-31
NLE5AS_335CL_C24,1,106.68,12,2024-01-31
NLE5SP_6DVL_ADC,2,81.28,2,2024-01-31
NLE5SP_6DBK_TL,1,122.06,1,2024-01-31
NLE5SP_6DBK_24,2,69.96,2,2024-01-31
NLE5SP_6DT_LB,1,26.38,2,2024-01-31
NLE5SP_6DBK_AD,1,27.9,1,2024-01-31
NLE5SP_6DBK_E90,1,39.56,1,2024-01-31
NLE5SP_5DT_SC,2,42.48,2,2024-01-31
NLE5SP_5DT_SA,2,51.6,2,2024-01-31
NLE5SP_6DVL_AD,1,62.82,1,2024-01-31
NLE5SP_6DT_FC,1,65.7,1,2024-01-31
NLE5SP_8DT_VC,1,175.76,1,2024-01-31
NLE5SP_6DBK_48,2,294.8,5,2024-01-31
NLE5SP_6DT_60CF,1,334.54,1,2024-01-31
NLE5SP_6DT_60SSCF,1,475.0,1,2024-01-31
NLE5SP_6DP_36SSCF,1,565.4,2,2024-01-31
NLE5SP_6DT_36SS,2,790.68,3,2024-01-31
NLE5SP_6DT_XRS,3,468.3,3,2024-01-31
NLE5CF_LGL,1,200.0,1,2024-01-31
NLE5SP_6DVL_46TA,1,212.96,1,2024-01-31
NLE5SP_6DT_VC,2,226.6,2,2024-01-31
NLE5SP_6DT_CS11,1,241.35,1,2024-01-31
NLE5CO_55300_20,2,7.72,4,2024-01-31
NLE5SP_8DBK_48SS,0,0.0,0,2024-01-31
NLE5RU_97S,2,35.64,9,2024-01-31
NLE5AS_335CL_C24,0,0.0,0,2024-02-01
NLE5CO_55300_20,0,0.0,0,2024-02-01
NLE5SA_8115,0,0.0,0,2024-02-01
NLE5SA_8116,0,0.0,0,2024-02-01
NLE5RU_97S,0,0.0,0,2024-02-01
NLE5IM_BM0110,0,0.0,0,2024-02-01
NLE5SB_36048M,0,0.0,0,2024-02-01
NLE5SP_8DT_VC,0,0.0,0,2024-02-01
NLE5CF_LGL,1,200.0,1,2024-02-01
NLE5SP_6DVL_AD,2,193.12,2,2024-02-01
NLE5SP_6DT_VC,2,185.14,2,2024-02-01
NLE5SP_6DVL_ADWD,2,171.8,2,2024-02-01
NLE5SP_6DT_XRS,2,156.1,2,2024-02-01
NLE5SP_6DT_36SS,1,268.94,1,2024-02-01
NLE5SP_6DT_48SS,1,671.78,2,2024-02-01
NLE5SP_6DVL_48,3,635.74,3,2024-02-01
NLE5SE_6UT_48,1,580.06,2,2024-02-01
NLE5SP_6DP_36SSCF,1,565.4,2,2024-02-01
NLE5SP_6DVL_68TA,2,565.12,2,2024-02-01
NLE5SP_6DT_60SSCF,1,475.0,1,2024-02-01
NLE5SB_36072M,2,135.73,7,2024-02-01
NLE5SP_5DT_SC,2,30.55,2,2024-02-01
NLE5SP_6DP_SC,1,21.06,1,2024-02-01
NLE5RU_100S,1,4.05,1,2024-02-01
NLE5SP_6DT_FC,1,98.59,1,2024-02-01
NLE5SP_6DP_VC,1,96.69,1,2024-02-01
NLE5NC_1443,2,74.97,3,2024-02-01
NLE5SP_6DVL_ADT,1,74.48,1,2024-02-01
NLE5SP_6DBK_DS,0,0.0,0,2024-02-01
NLE5SP_6DBK_AD,0,0.0,0,2024-02-01
NLE5SP_6DBK_48SS,0,0.0,0,2024-02-01
NLE5SP_6DBK_48,0,0.0,0,2024-02-01
NLE5SP_6DBK_24,0,0.0,0,2024-02-01
NLE5SP_6DBK_E45,0,0.0,0,2024-02-01
NLE5SP_6DBK_TL,0,0.0,0,2024-02-01
NLE5SP_6DBK_E90,0,0.0,0,2024-02-01
NLE5SP_8DBK_48SS,0,0.0,0,2024-02-01
NLE5SP_6DVL_E45,0,0.0,0,2024-02-01
NLE5SP_6DT_CS11,0,0.0,0,2024-02-01
NLE5SP_6DT_60CF,0,0.0,0,2024-02-01
NLE5SP_6DVL_ADC,0,0.0,0,2024-02-01
NLE5SP_6DVL_46TA,0,0.0,0,2024-02-01
NLE5SP_6DT_LB,0,0.0,0,2024-02-01
NLE5SP_6DT_F6,0,0.0,0,2024-02-01
NLE5SP_6DP_XRB,0,0.0,0,2024-02-01
NLE5UM_6150,0,0.0,0,2024-02-01
NLE5IM_BM0110,0,0.0,0,2024-02-02
NLE5SE_6UT_48,0,0.0,0,2024-02-02
NLE5RU_100S,0,0.0,0,2024-02-02
NLE5RU_97S,0,0.0,0,2024-02-02
NLE5SA_8116,0,0.0,0,2024-02-02
NLE5SC_SUPERCEDAR,0,0.0,0,2024-02-02
NLE5NC_1443,1,24.99,1,2024-02-02
NLE5SP_8DBK_48SS,0,0.0,0,2024-02-02
NLE5SP_5DT_SC,3,30.55,3,2024-02-02
NLE5SP_5DT_SA,2,37.1,2,2024-02-02
NLE5UM_6150,1,39.5,10,2024-02-02
NLE5SP_6DT_F6,4,1014.0,8,2024-02-02
NLE5SP_6DT_60SSCF,1,631.86,1,2024-02-02
NLE5SP_6DVL_68TA,2,565.12,2,2024-02-02
NLE5SP_6DVL_48,2,552.6,2,2024-02-02
NLE5SP_6DT_48SS,1,346.28,1,2024-02-02
NLE5SP_8DT_VC,1,331.66,1,2024-02-02
NLE5SP_6DVL_ADT,2,114.5,2,2024-02-02
NLE5SA_8115,1,100.92,6,2024-02-02
NLE5SP_6DVL_AD,1,96.56,1,2024-02-02
NLE5SP_6DBK_48,1,90.63,1,2024-02-02
NLE5SB_36072M,1,77.56,4,2024-02-02
NLE5SP_6DT_LB,1,40.56,2,2024-02-02
NLE5SP_6DVL_ADWD,1,132.06,1,2024-02-02
NLE5SP_6DBK_24,0,0.0,0,2024-02-02
NLE5SP_6DBK_48SS,0,0.0,0,2024-02-02
NLE5SP_6DBK_TL,0,0.0,0,2024-02-02
NLE5SP_6DBK_E90,0,0.0,0,2024-02-02
NLE5SP_6DBK_E45,0,0.0,0,2024-02-02
NLE5SP_6DBK_DS,0,0.0,0,2024-02-02
NLE5SP_6DBK_AD,0,0.0,0,2024-02-02
NLE5SP_6DT_FC,1,0.0,1,2024-02-02
NLE5SP_6DT_CS11,2,0.0,2,2024-02-02
NLE5SP_6DT_60CF,0,0.0,0,2024-02-02
NLE5SP_6DT_36SS,0,0.0,0,2024-02-02
NLE5SP_6DVL_E45,0,0.0,0,2024-02-02
NLE5SP_6DVL_ADC,1,0.0,1,2024-02-02
NLE5SP_6DVL_46TA,0,0.0,0,2024-02-02
NLE5SP_6DT_XRS,2,0.0,2,2024-02-02
NLE5SP_6DT_VC,3,0.0,3,2024-02-02
NLE5SP_6DP_36SSCF,0,0.0,0,2024-02-02
NLE5SP_6DP_XRB,0,0.0,0,2024-02-02
NLE5SP_6DP_VC,0,0.0,0,2024-02-02
NLE5SP_6DP_SC,2,0.0,2,2024-02-02
NLE5CO_55300_20,0,0.0,0,2024-02-02
NLE5CF_LGL,0,0.0,0,2024-02-02
NLE5AS_335CL_C24,0,0.0,0,2024-02-02
NLE5CF_LGL,0,0.0,0,2024-02-03
NLE5IM_BM0110,0,0.0,0,2024-02-03
NLE5UM_6150,0,0.0,0,2024-02-03
NLE5SP_6DT_60SSCF,0,0.0,0,2024-02-03
NLE5SP_6DP_36SSCF,0,0.0,0,2024-02-03
NLE5SP_6DBK_E90,0,0.0,0,2024-02-03
NLE5SP_6DBK_TL,0,0.0,0,2024-02-03
NLE5SP_6DT_F6,0,0.0,0,2024-02-03
NLE5SP_6DT_FC,0,0.0,0,2024-02-03
NLE5SP_6DT_LB,0,0.0,0,2024-02-03
NLE5SP_6DP_VC,0,0.0,0,2024-02-03
NLE5SP_6DP_XRB,0,0.0,0,2024-02-03
NLE5SP_6DT_36SS,0,0.0,0,2024-02-03
NLE5SP_6DT_48SS,0,0.0,0,2024-02-03
NLE5SP_6DT_60CF,0,0.0,0,2024-02-03
NLE5SP_6DT_CS11,0,0.0,0,2024-02-03
NLE5SP_6DBK_48SS,0,0.0,0,2024-02-03
NLE5SP_5DT_SA,0,0.0,0,2024-02-03
NLE5SP_5DT_SC,0,0.0,0,2024-02-03
NLE5SP_6DBK_48,0,0.0,0,2024-02-03
NLE5SP_6DT_VC,0,0.0,0,2024-02-03
NLE5CO_55300_20,1,1.99,1,2024-02-03
NLE5RU_97S,1,39.6,10,2024-02-03
NLE5SP_6DVL_ADC,1,40.64,1,2024-02-03
NLE5SP_6DBK_AD,1,42.9,1,2024-02-03
NLE5SP_6DBK_24,1,53.76,1,2024-02-03
NLE5SP_6DP_SC,1,30.29,1,2024-02-03
NLE5SP_6DVL_AD,2,193.12,2,2024-02-03
NLE5SP_6DVL_68TA,1,282.56,1,2024-02-03
NLE5SP_6DBK_DS,1,79.04,1,2024-02-03
NLE5SP_8DBK_48SS,0,0.0,0,2024-02-03
NLE5SP_6DT_XRS,0,0.0,0,2024-02-03
NLE5SP_6DVL_46TA,0,0.0,0,2024-02-03
NLE5SP_6DVL_48,0,0.0,0,2024-02-03
NLE5SP_6DVL_ADT,0,0.0,0,2024-02-03
NLE5SP_6DVL_ADWD,0,0.0,0,2024-02-03
NLE5SP_6DVL_E45,0,0.0,0,2024-02-03
NLE5SP_8DT_VC,0,0.0,0,2024-02-03
NLE5RU_100S,0,0.0,0,2024-02-03
NLE5SA_8116,0,0.0,0,2024-02-03
NLE5SA_8115,0,0.0,0,2024-02-03
NLE5NC_1443,0,0.0,0,2024-02-03
NLE5SB_36048M,0,0.0,0,2024-02-03
NLE5SB_36072M,0,0.0,0,2024-02-03
NLE5SE_6UT_48,0,0.0,0,2024-02-03
NLE5SA_8116,1,84.3,6,2024-02-04
NLE5SP_6DBK_48SS,1,117.28,1,2024-02-04
NLE5SP_6DBK_48,1,271.89,3,2024-02-04
NLE5SP_6DBK_DS,1,79.04,1,2024-02-04
NLE5CF_LGL,0,0.0,0,2024-02-04
NLE5CO_55300_20,0,0.0,0,2024-02-04
NLE5IM_BM0110,0,0.0,0,2024-02-04
NLE5UM_6150,0,0.0,0,2024-02-04
NLE5SP_6DT_60SSCF,0,0.0,0,2024-02-04
NLE5SP_5DT_SA,1,0.0,1,2024-02-04
NLE5SP_5DT_SC,1,0.0,1,2024-02-04
NLE5SP_6DBK_24,0,0.0,0,2024-02-04
NLE5SP_6DBK_AD,0,0.0,0,2024-02-04
NLE5SP_6DP_36SSCF,0,0.0,0,2024-02-04
NLE5SP_6DBK_E45,0,0.0,0,2024-02-04
